Term,Group,Course,Age,Gender,Written_narrative_unfiltered
W23,IFG,SPA 3,18,Female,"En la historia “Quarter Abroad en Argentina”, leemos sobre Jake queriendo hacer un programa de estudios en Argentina porque quiere practicar y mejorar su español. Durante el viaje en avión a Argentina, Jake conoce a un hombre que se llama Agustín. Cuando Jake llega al lugar donde va a vivir en Argentina, Jake abre una maleta que no tenía sus cosas. Jake se da cuenta de que tiene la maleta de Agustín. Mientras Jake está en un restaurante, se encuentra con una cara familiar de un foto de Agustín y el hombre que Jake conce le ayuda. Cuando Jake llega a la lugar, aprende que Agustín no vive allí, sino un hombre diferente. Jake se hace amigo del hombre llamado Tomás. Durante los capítulos, Tomás invita a Jake a muchos eventos. Al final de la historia, Jake se pone en contacto con Agustín en Facebook y se encuentran más tarde para intercambiar las maletas.
"
W23,IFG,SPA 3,19,Female,"Jake estaba emocionado de hacer Study Abroad en Argentina. En el avión, conoció a Agustín quien participaba en un programa de intercambio con Davis. Después de llegar a Argentina, estaba sorprendido de que tenía la maleta de Agustin. Su familia argentina lo ayudó a comprar ropa nueva mientras tanto. La mañana siguiente, fueron al restaurante llamado Mundo Chori. Jake pidió su primera birra. También conoció a Juan, el mozo y el novio de Agustín, y lo ayudó a encontrar a Agustín. Viajó a la casa de Agustín pero conoció a Tomás y sus amigos en vez de eso. Fueron a un asado argentino y a un boliche. Ellos se divirtieron y fueron al partido de fútbol después. Sin querer, Jake celebró un gol del equipo contrario y sus amigos se rieron con él. Jake recibió una notificación de Agustín que dijo que podían intercambiar valijas. Finalmente, Jake se reunió con su querida, la mantequilla de cacahuete. "
W23,IFG,SPA 3,19,Female,"Primero, Jake quería ir a un país de habla hispana por Study Abroad, así que aprendió español de su amiga, Irene. Luego, en el avión, Jake conoció a Agustín, el estudiante de intercambio en UC Davis. Después, él sacó su maleta y se encontró con la familia Argentina: Benjamín, Roberta, Antonio, y Celia. Ese día, cuando Jake abrió su maleta, después de llegar a su casa, se dio cuenta que tenía la maleta de Agustín. Al día siguiente, Benjamín y Jake recorrieron los lugares en la ciudad de Mendoza y reconocieron al mozo, Juan, del restaurante que ellos comieron. Juan era el exnovio de Agustín y su relación terminó mal, pero él supo y dio la dirección para la casa de Agustín a Jake. Entonces, Jake estaba confundido sobre la dirección a casa de Agustín, así Benjamín le enseñó a tomar el microbús usando su “SUBE”, luego tomar el Metrotranvía. Pero, cuando el pibe abrió la puerta de la casa de Agustín, la persona no era Agustín. El pibe se llamaba Tomás y él invitó a Jake para hacer un asado a la canasta, bailar, y ir al boliche. Entonces, Jake estaba muy cansado y no paraba de bostezar porque Tomás, su amigos, y Jake festejaron hasta la madrugada mientras la noche era joven. De repente, Tomás invitó a Jake a ver un partido de fútbol. Después cuando su móvil sonó, Juan le pidió una solicitud de amistad en Facebook a Jake. Finalmente, en el grupo de Facebook, Jake y Agustín acordaron intercambiar las maletas en el Mundo Chori. Después Jake aprendió que Agustín y Juan están juntos nuevamente por su culpa, ellos intercambiaron maletas. Pero, cuando Jake abrió su valija en la casa de Benjamín, se rió porque volvieron a intercambiar las maletas.
"
W23,IFG,SPA 3,18,Female,"En el taller de series, Jake fue a argentina por un quarter abroad. Jake estaba muy nervioso, y cuando en el avion, conoció Agustin. Agustin tambien es de UC Davis, y despues del vuelo, Jake tomó su equipaje. Al día siguiente, Jake fue al aeropuerto pero no pudo dar a Jake información sobre los pasajeros. En el equipaje de Augustin, Jake encontró una foto de la enseña de Agustin, y fueron al restaurante de una persona en la foto. Resulta que el hombre en el foto, Juan, era el novio de Agustin. Al final, se encuentran, ¡pero luego vuelven a tomar la bolsa equivocada!"
W23,IFG,SPA 3,19,Female,"Jake fue al extranjero a Argentina para aprender más sobre su cultura y idioma. El notó que el chico el conoció en el avión, Agustín, y el habían cambiado accidentalmente las maletas. Jake trató de encontrar a Agustín pero fue dificil. Mientras encontrar a Agustin, se reunió con la familia se quedaría con.  Cuando Jake llego en Argentina, el Jake aprendió palabras en español nuevo que ellos usar en Argentina. Fue de fiesta con sus nuevos amigos y se conoció, y habló con mucha gente mientras estaba en Argentina. Jake conició nuevos amigos en Argentina y finalmente llevaron Agustin y recuerpo su maleta. Finalmente, llegó el momento de que Jake regresara a su hogar en los Estados Unidos. Estaba triste por ir, pero feliz de volver a su casa."
W23,IFG,SPA 3,19,Female,"Jake es de UC Davis y viajó a Argentina para practicar español y visitar su familia. Cuando Jake llegó a su casa, descubrió que la maleta no tiene su cosas. Un amigo de la avión, Agustín, tenía la maleta de Jake. Jake descubrió que una persona de el restaurante era el ex novio de Agustín. Pero la persona, Juan, no tenía su nombre. Jake vía futbol con unos nuevos amigos cuando Juan hizo un grupo con Agustín y Jake. Jake y Agustín intercambiaron sus maletas. Pero cuando Jake llegó a su casa, descubrió que cambiaron sus maletas otra vez."
W23,IFG,SPA 3,18,Female,"Jake fue a Argentina para estudiar en el extranjero. Él habla con una persona en el aeropuerto se llama Agustín. Augustin estaba estudiando en el extranjero en UC Davis. A ellos les gusta hablar con otros. Cuando Jake llegó a Argentina, vio a su familia donde se estaba quedando. Jake perdió su maleta. Ellos son muy felices y simpáticos. Jake aprendió mucho sobre la cultura como fútbol y comiendo mucho tarde de los EEUU. Jake estaba buscando su maleta mientras estaba en Argentina. Jake tuvo la primera cerveza. A él le gustaba pasar mucho tiempo con sus amigos. Jake aprendió que el fútbol se llama soccer en los EEUU. Jake aprendió que el mate es un té muy popular en Argentina. Al final, Jake se puso en contacto con Augustin, un hombre que cambió las maletas con, y recuperó su maleta. Jake estaba muy feliz en ese momento y va a llamar a sus padres. 
"
W23,IFG,SPA 3,20,Male,"En todo el libro se habla del estudiante Jake que estudia en UC Davis asistió al programa de intercambio a Argentina Mendoza. Voló a Mendoza con sus amigos, su conoció nuevos amigos en el vuelo. Pero alguien se llevó su maleta en el aeropuerto. Se dio cuenta de que después de que llegó su familia de acogida. Encontró que el nombre del dueño de la maleta es Agustín. Por suerte conoció a Juan, en un restaurante. Juan es novio de Agustín. Ella le dijo a Jake Agustín dirección, pero cuando Jake encontró esa dirección, Agustín no vivía allí. Así que Jake tiene que renunciar a buscar a Agustín. Jake era feliz, jugó juegos deportivos con sus amigos, festejaron, se divirtieron, y encontró Agustín le envió una invitación de amigo en Facebook. Juan creó el grupo. Porque Juan le contó a Agustín lo de la maleta de Jake, ellos intercambiaron la maleta y Agustín le dio las gracias a Jake. Porque Agustín ellos se reúnen de nuevo. "
W23,IFG,SPA 3,21,Female,"Jake quería estudiar en el extranjero en Argentina. Quería aprender el tango, ver la ciudad y probar su deliciosa comida. Estaba nervioso salir de los Estados Unidos. Hablo con el niño a su lado en el vuelo. Su nombre era Agustin. El avión aterrizó y se fue, pero pronto se dio cuenta de que Agustin y su maleta se cambiaron. Llegó donde se alojaba y benjamin le llevó a comprar ropa. Se reunieron en un restaurante para comer. Vio una foto de Agustín en el restaurante y era el ex novio del camarero. Le dijo a Jake donde vivía Agustin. Jake llegó a la casa de Agustín, pero un chico diferente respondió. Su nombre era Thomas. Agustin ya no vivía allí. Thomas invitó a Jake a ir a una barbacoa con él y sus amigos. Después de la barbacoa, Jake, Thomas y todos los amigos de Thomas fueron de fiesta y bailaron en un club. Después de eso invitaron a Jake a un partido de fútbol al día siguiente. Después del partido de fútbol en su camino a casa vio en facebook al camarero del restaurante hizo una charla grupal con él y Agustin. Fue al restaurante de Agustin y cambió las maletas.

"
W23,IFG,SPA 3,21,Male,"En esta historia, un estudiante llamado Jake decidió que quería probar algo nuevo. Decidió que tomaría un Trimestre en el Extranjero en Argentina. Mientras se preparaba para su viaje, comió por última vez antes de irse con Irene. Cuando llegó al aeropuerto, estaba muy nervioso sobre quién sería su familia en Argentina y cómo sería su tiempo allí. Mientras estaba en el avión, se hizo amigo de un hombre llamado Agustín. Una vez que bajaron del avión, Jake se dio cuenta de que accidentalmente agarró la maleta de Agustín y ahora tenía que encontrar una manera de encontrarlo. Mientras buscan la forma de encontrarlo, deciden ir a un restaurante y encuentran allí al exnovio de Agustín, Juan, y les da toda su información. Sin embargo, cuando Jake llegó a la dirección que Juan le dio, no estaba allí y terminó haciéndose amigo de la gente de esa casa. Fueron a bailar y jugar a los bolos y tuvieron una barbacoa. Después de toda la diversión, Jake finalmente encontró a Agustín y recuperó su maleta. Después de que Jake y Agustín terminaron de hablar, se fueron solo para que Jake se diera cuenta de que tomó la maleta equivocada nuevamente más tarde esa noche"
W23,IFG,SPA 3,20,Female,"En Taller de Lectura, Jake quería estudiar en Argentina.  Él es un estudiante de UC Davis.  Irene, su amiga, y Jake viajamos a Mendoza, Argentina.  Cuando estaba en Argentina, Irene ayudó a Jake a hablar Español.. En el vuelo, Jake comió choripán y habló con Agustin.  Agustin es de Argentina y estudió en UC Davis por un trimestre.  Ellos llegaron a Mendoza, Argentina. Jake estaba en Mendoza Argentina con Celia y Antonia, y los hijos gemelos Benjamin y Roberta.  Jake quería prepararse para ir a la cama cuando vio que era su maleta.  Era la maleta de Agustin. Entonces, Benjamin le mostró la ciudad de Mendoza a Jake.   Ellos llegaron al restaurante de Mundo Chori.  El mozo, Juan, dijo que Agustín era su novio pero la relación terminó mal.  Juan describió la casa de Agustín para la valija de Jake.  Jake buscaba la forma de llegar a la casa de Agustin.  Jake hable con Tomas sobre Agustin, Tomas no entendió.  Tomás le invitó a un asado y a un boliche. Después del asado, ellos se prepararon para el boliche.  En la mañana, Tomas lo invitó a un partido.  Jake se preparó para el partido y fue al Estadio Feliciano Gambarte. Jake recibió un mensaje de Facebook de Juan, el mozo de Mundo Chori y el ex-novio de Augustin.  Durante el partido, Jake recibió un mensaje grupal con Juan y Agustin. Jake estaba muy feliz.  El fue a un restaurante para reunirse con Juan y Agustin.  Ellos intercambiaron las maletas.  Agustin y Juan dijeron que ellos están novios otra vez.  Jake estaba muy contenta con su bote de mantequilla de cacahuete que estaba en su maleta. Cuando llegó a la casa, otra vez se habían equivocado de maletas."
W23,IFG,SPA 3,19,Female,"Jake fue a Argentina para un programa de estudios en el extranjero. Cuando llegó a Argentina se dio cuenta de que tenía la maleta de otra persona y no la suya. Jake compró nuevos artículos para su tiempo en Argentina. También buscó al hombre que es su maleta. Hizo nuevos amigos mientras buscaba a maleta. Al final de la historia, finalmente encontró al hombre que tenía su maleta y estaba muy feliz. "
W23,IFG,SPA 3,18,Female,"Jake quiso estudiar en Argentina para mejorar su español, explorar el país, y aprender la cultura. Jake estaba muy contento porque puede practicar Español con la familia. También Jake estaba muy nervioso para ir a Argentina pero tenía confianza cuando hablaba con nativos. Hizo un nuevo amigo Agustín en el avión, otra estudiante en Davis. Más tarde, Jake abre su maleta y ve accidentalmente que tenía la maleta de Agustin Perez. Al día siguiente, Jake vio al hombre en la foto con Agustín. Le pregunta a Juan por el número de Agustin. Juan no tiene el numero pero sabe la dirección de su casa. Jake fue a buscar a Agustín pero al llegar a la casa Jake encontró a un hombre Tomás vivió en la casa. Tomás no conoció a Agustín pero invitó a Jake para ir a una asada y bailar después. También Jake y los amigos fuimos al boliche y Tomas invita a Jake a ver un partido de fútbol. En el capítulo final, Jake se reúne con Juan y Agustin. Agustin disculparse por la confusión de las valijas. Juan invita a Jake a su restaurante e intercambiar valijas. Después, cuando Jake va a su casa, estaba rodeado de las cosas de Agustin. Otra vez se habían equivocado de maletas."
